Date,Region,"Total Cases","Active Cases","Inpatient Hospitalizations","ICU Hospitalizations","Recovered Cases",Deaths,"New Cases","Age 4 and Under","Age 5 to 11","Age 12 to 19","Age 20 to 39","Ages 40 to 59","Age 60 to 79","Age 80+"
2020/11/28,Total,7888,3322,88,18,4521,45,198,,,,2803,2086,1054,289
2020/11/29,"Far North West",591,83,1,0,448,9,6,,,,,,,
2020/11/29,"Far North West",,51,,,,,4,,,,,,,
2020/11/29,"Far North Central",80,61,0,0,19,0,1,,,,,,,
2020/11/29,"Far North East",218,87,0,0,76,1,2,,,,,,,
2020/11/29,"Far North East",,54,,,,,6,,,,,,,
2020/11/29,"North West",599,55,8,1,305,8,7,,,,,,,
2020/11/29,"North West",,51,,,,,3,,,,,,,
2020/11/29,"North West",,69,,,,,8,,,,,,,
2020/11/29,"North West",,111,,,,,10,,,,,,,
2020/11/29,"North Central",785,188,8,2,398,7,5,,,,,,,
2020/11/29,"North Central",,162,,,,,5,,,,,,,
2020/11/29,"North Central",,30,,,,,0,,,,,,,
2020/11/29,"North East",297,65,2,0,191,2,10,,,,,,,
2020/11/29,"North East",,30,,,,,1,,,,,,,
2020/11/29,"North East",,9,,,,,1,,,,,,,
2020/11/29,Saskatoon,2478,1196,32,13,1276,6,94,,,,,,,
2020/11/29,"Central West",271,53,0,0,212,1,2,,,,,,,
2020/11/29,"Central West",,5,,,,,0,,,,,,,
2020/11/29,"Central East",345,30,1,0,244,1,2,,,,,,,
2020/11/29,"Central East",,27,,,,,4,,,,,,,
2020/11/29,"Central East",,2,,,,,0,,,,,,,
2020/11/29,"Central East",,10,,,,,3,,,,,,,
2020/11/29,"Central East",,31,,,,,6,,,,,,,
2020/11/29,Regina,1466,733,21,6,730,3,120,,,,,,,
2020/11/29,"South West",407,11,0,1,296,1,4,,,,,,,
2020/11/29,"South West",,99,,,,,15,,,,,,,
2020/11/29,"South Central",399,26,1,0,284,5,3,,,,,,,
2020/11/29,"South Central",,84,,,,,7,,,,,,,
2020/11/29,"South East",273,124,18,0,107,1,16,,,,,,,
2020/11/29,"South East",,15,,,,,1,,,,,,,
2020/11/29,"South East",,8,,,,,0,,,,,,,
2020/11/29,"South East",,18,,,,,1,,,,,,,
2020/11/29,Total,8239,3605,92,23,4589,45,352,,,,2934,2201,1087,302
2020/11/30,"Far North West",600,91,1,0,448,9,8,,,,,,,
2020/11/30,"Far North West",,52,,,,,1,,,,,,,
2020/11/30,"Far North Central",80,50,0,0,30,0,0,,,,,,,
2020/11/30,"Far North East",233,93,0,0,76,1,6,,,,,,,
2020/11/30,"Far North East",,63,,,,,8,,,,,,,
2020/11/30,"North West",623,60,8,0,316,8,5,,,,,,,
2020/11/30,"North West",,60,,,,,11,,,,,,,
2020/11/30,"North West",,71,,,,,3,,,,,,,
2020/11/30,"North West",,108,,,,,4,,,,,,,
2020/11/30,"North Central",813,194,8,3,407,7,7,,,,,,,
2020/11/30,"North Central",,173,,,,,18,,,,,,,
2020/11/30,"North Central",,32,,,,,2,,,,,,,
2020/11/30,"North East",306,68,3,0,194,2,6,,,,,,,
2020/11/30,"North East",,33,,,,,3,,,,,,,
2020/11/30,"North East",,9,,,,,0,,,,,,,
2020/11/30,Saskatoon,2603,1318,33,14,1279,6,125,,,,,,,
2020/11/30,"Central West",272,54,0,0,212,1,1,,,,,,,
2020/11/30,"Central West",,5,,,,,0,,,,,,,
2020/11/30,"Central East",355,32,1,0,244,1,2,,,,,,,
2020/11/30,"Central East",,29,,,,,2,,,,,,,
2020/11/30,"Central East",,4,,,,,2,,,,,,,
2020/11/30,"Central East",,12,,,,,2,,,,,,,
2020/11/30,"Central East",,33,,,,,2,,,,,,,
2020/11/30,Regina,1529,796,26,6,730,3,62,,,,,,,
2020/11/30,"South West",429,23,1,0,307,1,12,,,,,,,
2020/11/30,"South West",,98,,,,,10,,,,,,,
2020/11/30,"South Central",407,27,1,0,285,6,2,,,,,,,
2020/11/30,"South Central",,89,,,,,6,,,,,,,
2020/11/30,"South East",286,133,18,0,107,2,10,,,,,,,
2020/11/30,"South East",,15,,,,,0,,,,,,,
2020/11/30,"South East",,10,,,,,2,,,,,,,
2020/11/30,"South East",,19,,,,,1,,,,,,,
2020/11/30,Total,8564,3879,100,23,4638,47,327,,,,3050,2291,1127,317
2020/12/01,"Far North West",612,101,1,0,448,9,10,,,,,,,
2020/12/01,"Far North West",,54,,,,,2,,,,,,,
2020/12/01,"Far North Central",80,43,0,0,37,0,0,,,,,,,
2020/12/01,"Far North East",248,70,0,0,99,1,0,,,,,,,
2020/12/01,"Far North East",,78,,,,,15,,,,,,,
2020/12/01,"North West",635,59,7,0,333,8,0,,,,,,,
2020/12/01,"North West",,62,,,,,5,,,,,,,
2020/12/01,"North West",,74,,,,,3,,,,,,,
2020/12/01,"North West",,99,,,,,2,,,,,,,
2020/12/01,"North Central",821,198,7,4,412,7,6,,,,,,,
2020/12/01,"North Central",,174,,,,,2,,,,,,,
2020/12/01,"North Central",,30,,,,,0,,,,,,,
2020/12/01,"North East",307,69,1,0,195,2,1,,,,,,,
2020/12/01,"North East",,32,,,,,0,,,,,,,
2020/12/01,"North East",,9,,,,,0,,,,,,,
2020/12/01,Saskatoon,2644,1267,33,13,1368,9,41,,,,,,,
2020/12/01,"Central West",275,55,0,0,215,1,3,,,,,,,
2020/12/01,"Central West",,4,,,,,0,,,,,,,
2020/12/01,"Central East",358,28,1,0,251,1,0,,,,,,,
2020/12/01,"Central East",,28,,,,,0,,,,,,,
2020/12/01,"Central East",,5,,,,,1,,,,,,,
2020/12/01,"Central East",,12,,,,,0,,,,,,,
2020/12/01,"Central East",,33,,,,,1,,,,,,,
2020/12/01,Regina,1596,827,26,7,766,3,67,,,,,,,
2020/12/01,"South West",434,23,3,0,317,1,1,,,,,,,
2020/12/01,"South West",,93,,,,,4,,,,,,,
2020/12/01,"South Central",411,24,1,0,303,6,0,,,,,,,
2020/12/01,"South Central",,78,,,,,4,,,,,,,
2020/12/01,"South East",293,117,17,0,128,3,5,,,,,,,
2020/12/01,"South East",,14,,,,,0,,,,,,,
2020/12/01,"South East",,11,,,,,1,,,,,,,
2020/12/01,"South East",,20,,,,,1,,,,,,,
2020/12/01,Total,8745,3819,97,24,4875,51,184,,,,3112,2337,1156,328
2020/12/02,"Far North West",618,106,1,0,448,9,5,,,,,,,
2020/12/02,"Far North West",,55,,,,,1,,,,,,,
2020/12/02,"Far North Central",83,46,0,0,37,0,3,,,,,,,
2020/12/02,"Far North East",265,72,0,0,99,1,2,,,,,,,
2020/12/02,"Far North East",,93,,,,,14,,,,,,,
2020/12/02,"North West",652,60,7,0,343,8,1,,,,,,,
2020/12/02,"North West",,67,,,,,11,,,,,,,
2020/12/02,"North West",,76,,,,,2,,,,,,,
2020/12/02,"North West",,98,,,,,3,,,,,,,
2020/12/02,"North Central",847,202,7,5,417,7,5,,,,,,,
2020/12/02,"North Central",,186,,,,,14,,,,,,,
2020/12/02,"North Central",,35,,,,,6,,,,,,,
2020/12/02,"North East",310,69,1,0,196,3,2,,,,,,,
2020/12/02,"North East",,33,,,,,1,,,,,,,
2020/12/02,"North East",,9,,,,,0,,,,,,,
2020/12/02,Saskatoon,2752,1340,42,12,1403,9,109,,,,,,,
2020/12/02,"Central West",275,52,0,0,220,1,0,,,,,,,
2020/12/02,"Central West",,2,,,,,0,,,,,,,
2020/12/02,"Central East",362,30,2,0,253,1,2,,,,,,,
2020/12/02,"Central East",,27,,,,,0,,,,,,,
2020/12/02,"Central East",,6,,,,,1,,,,,,,
2020/12/02,"Central East",,12,,,,,0,,,,,,,
2020/12/02,"Central East",,33,,,,,1,,,,,,,
2020/12/02,Regina,1634,864,23,9,766,4,36,,,,,,,
2020/12/02,"South West",442,24,2,0,320,1,1,,,,,,,
2020/12/02,"South West",,97,,,,,7,,,,,,,
2020/12/02,"South Central",412,25,1,0,316,6,1,,,,,,,
2020/12/02,"South Central",,65,,,,,0,,,,,,,
2020/12/02,"South East",297,117,20,0,138,3,1,,,,,,,
2020/12/02,"South East",,14,,,,,0,,,,,,,
2020/12/02,"South East",,8,,,,,1,,,,,,,
2020/12/02,"South East",,17,,,,,1,,,,,,,
2020/12/02,Total,8982,3970,106,26,4959,53,239,,,,3191,2406,1184,334
2020/12/03,"Far North West",627,104,1,0,456,9,3,,,,,,,
2020/12/03,"Far North West",,58,,,,,6,,,,,,,
2020/12/03,"Far North Central",83,44,0,0,39,0,0,,,,,,,
2020/12/03,"Far North East",266,56,0,0,115,1,0,,,,,,,
2020/12/03,"Far North East",,94,,,,,1,,,,,,,
2020/12/03,"North West",678,61,8,1,351,8,1,,,,,,,
2020/12/03,"North West",,75,,,,,6,,,,,,,
2020/12/03,"North West",,82,,,,,6,,,,,,,
2020/12/03,"North West",,101,,,,,8,,,,,,,
2020/12/03,"North Central",869,203,9,3,460,7,10,,,,,,,
2020/12/03,"North Central",,160,,,,,6,,,,,,,
2020/12/03,"North Central",,39,,,,,4,,,,,,,
2020/12/03,"North East",312,65,1,0,204,3,2,,,,,,,
2020/12/03,"North East",,32,,,,,0,,,,,,,
2020/12/03,"North East",,8,,,,,0,,,,,,,
2020/12/03,Saskatoon,2802,1352,41,11,1441,9,50,,,,,,,
2020/12/03,"Central West",278,54,0,0,222,1,3,,,,,,,
2020/12/03,"Central West",,1,,,,,0,,,,,,,
2020/12/03,"Central East",365,28,2,0,257,1,0,,,,,,,
2020/12/03,"Central East",,27,,,,,1,,,,,,,
2020/12/03,"Central East",,7,,,,,1,,,,,,,
2020/12/03,"Central East",,12,,,,,0,,,,,,,
2020/12/03,"Central East",,33,,,,,1,,,,,,,
2020/12/03,Regina,1746,942,20,9,800,4,112,,,,,,,
2020/12/03,"South West",463,25,2,0,336,1,2,,,,,,,
2020/12/03,"South West",,101,,,,,19,,,,,,,
2020/12/03,"South Central",422,19,0,0,330,7,1,,,,,,,
2020/12/03,"South Central",,66,,,,,9,,,,,,,
2020/12/03,"South East",303,106,20,0,156,3,4,,,,,,,
2020/12/03,"South East",,15,,,,,1,,,,,,,
2020/12/03,"South East",,7,,,,,0,,,,,,,
2020/12/03,"South East",,16,,,,,1,,,,,,,
2020/12/03,Total,9244,4017,104,24,5173,54,261,,,,3276,2473,1226,355
2020/12/04,"Far North West",636,107,0,0,462,9,4,,,,,,,
2020/12/04,"Far North West",,58,,,,,5,,,,,,,
2020/12/04,"Far North Central",83,44,0,0,39,0,0,,,,,,,
2020/12/04,"Far North East",277,59,0,0,115,1,3,,,,,,,
2020/12/04,"Far North East",,102,,,,,8,,,,,,,
2020/12/04,"North West",692,61,7,1,363,8,1,,,,,,,
2020/12/04,"North West",,80,,,,,7,,,,,,,
2020/12/04,"North West",,85,,,,,4,,,,,,,
2020/12/04,"North West",,95,,,,,0,,,,,,,
2020/12/04,"North Central",916,214,12,4,466,7,11,,,,,,,
2020/12/04,"North Central",,189,,,,,30,,,,,,,
2020/12/04,"North Central",,40,,,,,6,,,,,,,
2020/12/04,"North East",319,65,1,0,205,3,1,,,,,,,
2020/12/04,"North East",,38,,,,,6,,,,,,,
2020/12/04,"North East",,8,,,,,0,,,,,,,
2020/12/04,Saskatoon,2852,1324,36,11,1519,9,50,,,,,,,
2020/12/04,"Central West",285,58,0,0,224,1,6,,,,,,,
2020/12/04,"Central West",,2,,,,,1,,,,,,,
2020/12/04,"Central East",374,28,1,0,263,1,2,,,,,,,
2020/12/04,"Central East",,31,,,,,5,,,,,,,
2020/12/04,"Central East",,7,,,,,0,,,,,,,
2020/12/04,"Central East",,12,,,,,0,,,,,,,
2020/12/04,"Central East",,32,,,,,2,,,,,,,
2020/12/04,Regina,1829,974,20,9,851,4,83,,,,,,,
2020/12/04,"South West",475,25,3,0,348,1,1,,,,,,,
2020/12/04,"South West",,101,,,,,11,,,,,,,
2020/12/04,"South Central",431,18,0,0,336,7,0,,,,,,,
2020/12/04,"South Central",,70,,,,,9,,,,,,,
2020/12/04,"South East",312,111,21,0,159,4,9,,,,,,,
2020/12/04,"South East",,15,,,,,0,,,,,,,
2020/12/04,"South East",,7,,,,,0,,,,,,,
2020/12/04,"South East",,16,,,,,0,,,,,,,
2020/12/04,Total,9527,4116,101,25,5356,55,281,,,,3359,2547,1273,361
2020/12/05,"Far North West",644,112,0,0,462,9,5,,,,,,,
2020/12/05,"Far North West",,61,,,,,3,,,,,,,
2020/12/05,"Far North Central",83,44,0,0,39,0,0,,,,,,,
2020/12/05,"Far North East",294,67,0,0,115,1,8,,,,,,,
2020/12/05,"Far North East",,111,,,,,9,,,,,,,
2020/12/05,"North West",711,62,9,0,368,8,0,,,,,,,
2020/12/05,"North West",,85,,,,,7,,,,,,,
2020/12/05,"North West",,90,,,,,7,,,,,,,
2020/12/05,"North West",,98,,,,,4,,,,,,,
2020/12/05,"North Central",956,219,10,5,470,7,6,,,,,,,
2020/12/05,"North Central",,220,,,,,25,,,,,,,
2020/12/05,"North Central",,40,,,,,2,,,,,,,
2020/12/05,"North East",330,75,1,0,209,3,10,,,,,,,
2020/12/05,"North East",,36,,,,,0,,,,,,,
2020/12/05,"North East",,7,,,,,0,,,,,,,
2020/12/05,Saskatoon,2856,1272,34,11,1575,9,4,,,,,,,
2020/12/05,"Central West",293,63,0,0,226,1,7,,,,,,,
2020/12/05,"Central West",,3,,,,,1,,,,,,,
2020/12/05,"Central East",382,27,1,0,269,1,0,,,,,,,
2020/12/05,"Central East",,36,,,,,5,,,,,,,
2020/12/05,"Central East",,8,,,,,1,,,,,,,
2020/12/05,"Central East",,9,,,,,0,,,,,,,
2020/12/05,"Central East",,32,,,,,2,,,,,,,
2020/12/05,Regina,1880,993,15,9,883,4,51,,,,,,,
2020/12/05,"South West",496,28,3,0,355,1,5,,,,,,,
2020/12/05,"South West",,112,,,,,16,,,,,,,
2020/12/05,"South Central",437,20,0,0,346,7,3,,,,,,,
2020/12/05,"South Central",,64,,,,,3,,,,,,,
2020/12/05,"South East",326,119,18,0,161,4,10,,,,,,,
2020/12/05,"South East",,16,,,,,0,,,,,,,
2020/12/05,"South East",,10,,,,,3,,,,,,,
2020/12/05,"South East",,16,,,,,0,,,,,,,
2020/12/05,Total,9730,4191,91,25,5484,55,206,,,,3422,2596,1307,369
2020/12/06,"Far North West",659,117,0,0,464,10,6,,,,,,,
2020/12/06,"Far North West",,68,,,,,9,,,,,,,
2020/12/06,"Far North Central",83,44,0,0,39,0,0,,,,,,,
2020/12/06,"Far North East",312,69,0,0,115,1,2,,,,,,,
2020/12/06,"Far North East",,127,,,,,16,,,,,,,
2020/12/06,"North West",736,59,8,0,394,8,0,,,,,,,
2020/12/06,"North West",,90,,,,,8,,,,,,,
2020/12/06,"North West",,98,,,,,10,,,,,,,
2020/12/06,"North West",,87,,,,,8,,,,,,,
2020/12/06,"North Central",999,232,13,5,471,7,12,,,,,,,
2020/12/06,"North Central",,239,,,,,17,,,,,,,
2020/12/06,"North Central",,50,,,,,10,,,,,,,
2020/12/06,"North East",341,86,1,0,209,3,10,,,,,,,
2020/12/06,"North East",,36,,,,,0,,,,,,,
2020/12/06,"North East",,7,,,,,0,,,,,,,
2020/12/06,Saskatoon,3065,1476,45,12,1580,9,205,,,,,,,
2020/12/06,"Central West",297,61,0,0,231,1,4,,,,,,,
2020/12/06,"Central West",,4,,,,,1,,,,,,,
2020/12/06,"Central East",393,27,1,0,270,1,1,,,,,,,
2020/12/06,"Central East",,43,,,,,6,,,,,,,
2020/12/06,"Central East",,8,,,,,0,,,,,,,
2020/12/06,"Central East",,9,,,,,0,,,,,,,
2020/12/06,"Central East",,35,,,,,3,,,,,,,
2020/12/06,Regina,1940,1052,18,9,883,5,60,,,,,,,
2020/12/06,"South West",502,27,3,0,358,1,0,,,,,,,
2020/12/06,"South West",,116,,,,,6,,,,,,,
2020/12/06,"South Central",449,21,1,0,348,7,2,,,,,,,
2020/12/06,"South Central",,73,,,,,10,,,,,,,
2020/12/06,"South East",331,120,19,0,161,6,4,,,,,,,
2020/12/06,"South East",,16,,,,,0,,,,,,,
2020/12/06,"South East",,12,,,,,2,,,,,,,
2020/12/06,"South East",,16,,,,,0,,,,,,,
2020/12/06,Total,10139,4550,109,26,5530,59,419,,,,3565,2691,1355,392
2020/12/07,"Far North West",680,124,0,0,468,10,10,,,,,,,
2020/12/07,"Far North West",,78,,,,,11,,,,,,,
2020/12/07,"Far North Central",84,45,0,0,39,0,1,,,,,,,
2020/12/07,"Far North East",318,73,0,0,121,1,4,,,,,,,
2020/12/07,"Far North East",,123,,,,,2,,,,,,,
2020/12/07,"North West",762,59,9,0,401,8,0,,,,,,,
2020/12/07,"North West",,104,,,,,15,,,,,,,
2020/12/07,"North West",,96,,,,,3,,,,,,,
2020/12/07,"North West",,94,,,,,8,,,,,,,
2020/12/07,"North Central",1027,233,12,6,473,7,1,,,,,,,
2020/12/07,"North Central",,257,,,,,20,,,,,,,
2020/12/07,"North Central",,57,,,,,7,,,,,,,
2020/12/07,"North East",347,88,1,0,209,3,2,,,,,,,
2020/12/07,"North East",,40,,,,,4,,,,,,,
2020/12/07,"North East",,7,,,,,0,,,,,,,
2020/12/07,Saskatoon,3138,1538,48,11,1591,9,72,,,,,,,
2020/12/07,"Central West",297,61,0,0,231,1,0,,,,,,,
2020/12/07,"Central West",,4,,,,,0,,,,,,,
2020/12/07,"Central East",400,31,1,0,278,1,4,,,,,,,
2020/12/07,"Central East",,44,,,,,1,,,,,,,
2020/12/07,"Central East",,9,,,,,2,,,,,,,
2020/12/07,"Central East",,9,,,,,0,,,,,,,
2020/12/07,"Central East",,28,,,,,0,,,,,,,
2020/12/07,Regina,2020,1131,24,8,883,6,80,,,,,,,
2020/12/07,"South West",510,24,2,1,375,1,1,,,,,,,
2020/12/07,"South West",,110,,,,,7,,,,,,,
2020/12/07,"South Central",453,20,1,0,352,7,0,,,,,,,
2020/12/07,"South Central",,74,,,,,4,,,,,,,
2020/12/07,"South East",343,127,19,0,161,6,7,,,,,,,
2020/12/07,"South East",,20,,,,,4,,,,,,,
2020/12/07,"South East",,13,,,,,1,,,,,,,
2020/12/07,"South East",,16,,,,,0,,,,,,,
2020/12/07,Total,10412,4763,117,26,5589,60,277,,,,3651,2757,1400,408
2020/12/08,"Far North West",694,118,0,0,476,10,1,,,,,,,
2020/12/08,"Far North West",,90,,,,,12,,,,,,,
2020/12/08,"Far North Central",84,45,0,0,39,0,0,,,,,,,
2020/12/08,"Far North East",328,75,0,0,123,1,4,,,,,,,
2020/12/08,"Far North East",,129,,,,,6,,,,,,,
2020/12/08,"North West",783,57,7,0,413,9,0,,,,,,,
2020/12/08,"North West",,116,,,,,13,,,,,,,
2020/12/08,"North West",,100,,,,,4,,,,,,,
2020/12/08,"North West",,88,,,,,1,,,,,,,
2020/12/08,"North Central",1057,237,16,6,481,8,7,,,,,,,
2020/12/08,"North Central",,278,,,,,22,,,,,,,
2020/12/08,"North Central",,53,,,,,1,,,,,,,
2020/12/08,"North East",352,89,2,0,213,3,4,,,,,,,
2020/12/08,"North East",,39,,,,,0,,,,,,,
2020/12/08,"North East",,8,,,,,1,,,,,,,
2020/12/08,Saskatoon,3200,1440,51,11,1751,9,62,,,,,,,
2020/12/08,"Central West",304,67,0,0,233,1,7,,,,,,,
2020/12/08,"Central West",,3,,,,,0,,,,,,,
2020/12/08,"Central East",404,24,1,0,285,1,0,,,,,,,
2020/12/08,"Central East",,44,,,,,0,,,,,,,
2020/12/08,"Central East",,12,,,,,3,,,,,,,
2020/12/08,"Central East",,9,,,,,0,,,,,,,
2020/12/08,"Central East",,29,,,,,1,,,,,,,
2020/12/08,Regina,2047,1112,23,8,926,9,25,,,,,,,
2020/12/08,"South West",514,20,1,1,397,1,1,,,,,,,
2020/12/08,"South West",,96,,,,,3,,,,,,,
2020/12/08,"South Central",454,18,1,1,359,7,0,,,,,,,
2020/12/08,"South Central",,70,,,,,1,,,,,,,
2020/12/08,"South East",344,125,15,0,165,7,1,,,,,,,
2020/12/08,"South East",,19,,,,,0,,,,,,,
2020/12/08,"South East",,13,,,,,0,,,,,,,
2020/12/08,"South East",,15,,,,,0,,,,,,,
2020/12/08,Total,10597,4663,117,27,5868,66,188,,,,3718,2803,1423,415
2020/12/09,"Far North West",709,118,0,0,480,10,4,,,,,,,
2020/12/09,"Far North West",,101,,,,,10,,,,,,,
2020/12/09,"Far North Central",85,43,0,0,42,0,1,,,,,,,
2020/12/09,"Far North East",344,70,0,0,130,1,1,,,,,,,
2020/12/09,"Far North East",,143,,,,,14,,,,,,,
2020/12/09,"North West",808,54,7,0,423,9,0,,,,,,,
2020/12/09,"North West",,137,,,,,22,,,,,,,
2020/12/09,"North West",,103,,,,,3,,,,,,,
2020/12/09,"North West",,82,,,,,1,,,,,,,
2020/12/09,"North Central",1093,240,16,6,488,8,6,,,,,,,
2020/12/09,"North Central",,299,,,,,21,,,,,,,
2020/12/09,"North Central",,58,,,,,8,,,,,,,
2020/12/09,"North East",353,90,2,0,214,3,1,,,,,,,
2020/12/09,"North East",,38,,,,,0,,,,,,,
2020/12/09,"North East",,8,,,,,0,,,,,,,
2020/12/09,Saskatoon,3260,1408,51,11,1843,9,59,,,,,,,
2020/12/09,"Central West",308,62,0,0,238,1,0,,,,,,,
2020/12/09,"Central West",,7,,,,,4,,,,,,,
2020/12/09,"Central East",406,24,1,0,294,1,0,,,,,,,
2020/12/09,"Central East",,42,,,,,0,,,,,,,
2020/12/09,"Central East",,13,,,,,1,,,,,,,
2020/12/09,"Central East",,8,,,,,1,,,,,,,
2020/12/09,"Central East",,24,,,,,0,,,,,,,
2020/12/09,Regina,2177,1164,23,8,999,14,131,,,,,,,
2020/12/09,"South West",518,20,1,1,414,1,0,,,,,,,
2020/12/09,"South West",,83,,,,,4,,,,,,,
2020/12/09,"South Central",457,14,1,1,370,7,0,,,,,,,
2020/12/09,"South Central",,66,,,,,3,,,,,,,
2020/12/09,"South East",349,118,15,0,179,7,3,,,,,,,
2020/12/09,"South East",,17,,,,,0,,,,,,,
2020/12/09,"South East",,14,,,,,2,,,,,,,
2020/12/09,"South East",,14,,,,,0,,,,,,,
2020/12/09,Total,10899,4707,113,27,6121,71,308,,,,3816,2867,1459,456
2020/12/10,"Far North West",724,116,0,0,488,10,4,,,,,,,
2020/12/10,"Far North West",,110,,,,,11,,,,,,,
2020/12/10,"Far North Central",88,45,0,0,43,0,3,,,,,,,
2020/12/10,"Far North East",360,79,0,0,135,1,11,,,,,,,
2020/12/10,"Far North East",,145,,,,,4,,,,,,,
2020/12/10,"North West",856,57,7,0,454,9,4,,,,,,,
2020/12/10,"North West",,140,,,,,15,,,,,,,
2020/12/10,"North West",,105,,,,,5,,,,,,,
2020/12/10,"North West",,91,,,,,23,,,,,,,
2020/12/10,"North Central",1130,244,16,8,498,9,8,,,,,,,
2020/12/10,"North Central",,321,,,,,27,,,,,,,
2020/12/10,"North Central",,58,,,,,2,,,,,,,
2020/12/10,"North East",362,86,2,0,221,4,2,,,,,,,
2020/12/10,"North East",,41,,,,,4,,,,,,,
2020/12/10,"North East",,10,,,,,3,,,,,,,
2020/12/10,Saskatoon,3369,1401,47,11,1959,9,109,,,,,,,
2020/12/10,"Central West",309,59,0,0,242,1,1,,,,,,,
2020/12/10,"Central West",,7,,,,,0,,,,,,,
2020/12/10,"Central East",412,19,1,0,309,1,0,,,,,,,
2020/12/10,"Central East",,38,,,,,0,,,,,,,
2020/12/10,"Central East",,11,,,,,2,,,,,,,
2020/12/10,"Central East",,7,,,,,0,,,,,,,
2020/12/10,"Central East",,27,,,,,4,,,,,,,
2020/12/10,Regina,2230,1115,25,10,1100,15,53,,,,,,,
2020/12/10,"South West",533,21,1,1,420,1,4,,,,,,,
2020/12/10,"South West",,91,,,,,11,,,,,,,
2020/12/10,"South Central",459,11,1,1,391,8,0,,,,,,,
2020/12/10,"South Central",,49,,,,,2,,,,,,,
2020/12/10,"South East",357,120,7,0,199,7,7,,,,,,,
2020/12/10,"South East",,16,,,,,0,,,,,,,
2020/12/10,"South East",,11,,,,,1,,,,,,,
2020/12/10,"South East",,4,,,,,0,,,,,,,
2020/12/10,Total,11223,4682,107,31,6466,75,329,,,,3946,2952,1500,476
2020/12/11,"Far North West",746,118,1,0,491,10,2,,,,,,,
2020/12/11,"Far North West",,127,,,,,17,,,,,,,
2020/12/11,"Far North Central",89,46,0,0,43,0,1,,,,,,,
2020/12/11,"Far North East",374,83,0,0,156,1,8,,,,,,,
2020/12/11,"Far North East",,134,,,,,5,,,,,,,
2020/12/11,"North West",881,57,6,0,469,9,0,,,,,,,
2020/12/11,"North West",,141,,,,,9,,,,,,,
2020/12/11,"North West",,111,,,,,11,,,,,,,
2020/12/11,"North West",,94,,,,,4,,,,,,,
2020/12/11,"North Central",1165,249,16,6,511,9,8,,,,,,,
2020/12/11,"North Central",,339,,,,,24,,,,,,,
2020/12/11,"North Central",,57,,,,,2,,,,,,,
2020/12/11,"North East",371,82,2,0,233,4,6,,,,,,,
2020/12/11,"North East",,43,,,,,3,,,,,,,
2020/12/11,"North East",,9,,,,,0,,,,,,,
2020/12/11,Saskatoon,3436,1320,45,11,2107,9,65,,,,,,,
2020/12/11,"Central West",312,57,0,0,245,1,1,,,,,,,
2020/12/11,"Central West",,9,,,,,2,,,,,,,
2020/12/11,"Central East",418,14,2,0,326,1,0,,,,,,,
2020/12/11,"Central East",,38,,,,,4,,,,,,,
2020/12/11,"Central East",,9,,,,,0,,,,,,,
2020/12/11,"Central East",,6,,,,,1,,,,,,,
2020/12/11,"Central East",,24,,,,,1,,,,,,,
2020/12/11,Regina,2280,1043,26,8,1222,15,50,,,,,,,
2020/12/11,"South West",534,17,1,1,436,1,1,,,,,,,
2020/12/11,"South West",,80,,,,,0,,,,,,,
2020/12/11,"South Central",466,11,1,1,397,8,2,,,,,,,
2020/12/11,"South Central",,50,,,,,5,,,,,,,
2020/12/11,"South East",371,117,6,0,210,7,6,,,,,,,
2020/12/11,"South East",,18,,,,,3,,,,,,,
2020/12/11,"South East",,15,,,,,5,,,,,,,
2020/12/11,"South East",,4,,,,,0,,,,,,,
2020/12/11,Total,11475,4547,106,27,6853,75,248,,,,4037,3013,1529,489
2020/12/12,"Far North West",754,76,1,0,565,10,0,,,,,,,
2020/12/12,"Far North West",,103,,,,,8,,,,,,,
2020/12/12,"Far North Central",89,28,0,0,61,0,0,,,,,,,
2020/12/12,"Far North East",394,79,0,0,184,1,8,,,,,,,
2020/12/12,"Far North East",,130,,,,,11,,,,,,,
2020/12/12,"North West",924,49,7,0,546,9,0,,,,,,,
2020/12/12,"North West",,145,,,,,24,,,,,,,
2020/12/12,"North West",,78,,,,,15,,,,,,,
2020/12/12,"North West",,79,,,,,4,,,,,,,
2020/12/12,"North Central",1189,136,11,6,708,9,5,,,,,,,
2020/12/12,"North Central",,278,,,,,13,,,,,,,
2020/12/12,"North Central",,58,,,,,5,,,,,,,
2020/12/12,"North East",376,65,0,0,278,5,4,,,,,,,
2020/12/12,"North East",,24,,,,,1,,,,,,,
2020/12/12,"North East",,4,,,,,0,,,,,,,
2020/12/12,Saskatoon,3514,1200,41,6,2301,13,78,,,,,,,
2020/12/12,"Central West",314,39,0,0,264,1,1,,,,,,,
2020/12/12,"Central West",,10,,,,,1,,,,,,,
2020/12/12,"Central East",431,17,2,0,342,1,4,,,,,,,
2020/12/12,"Central East",,36,,,,,4,,,,,,,
2020/12/12,"Central East",,10,,,,,2,,,,,,,
2020/12/12,"Central East",,6,,,,,1,,,,,,,
2020/12/12,"Central East",,21,,,,,2,,,,,,,
2020/12/12,Regina,2337,1088,25,9,1230,19,57,,,,,,,
2020/12/12,"South West",536,14,0,1,448,1,0,,,,,,,
2020/12/12,"South West",,73,,,,,2,,,,,,,
2020/12/12,"South Central",478,11,2,0,401,8,2,,,,,,,
